wspd,station_id,lat,lon,date
13.414285714285715,72281,32.8167,-115.65,2009-11-29
10.314285714285715,72281,32.8167,-115.65,2009-12-06
10.171428571428573,72281,32.8167,-115.65,2009-12-13
7.914285714285714,72281,32.8167,-115.65,2009-12-20
11.157142857142858,72281,32.8167,-115.65,2009-12-27
7.714285714285714,72281,32.8167,-115.65,2010-01-03
5.6,72281,32.8167,-115.65,2010-01-10
10.285714285714286,72281,32.8167,-115.65,2010-01-17
12.442857142857141,72281,32.8167,-115.65,2010-01-24
7.242857142857143,72281,32.8167,-115.65,2010-01-31
10.742857142857144,72281,32.8167,-115.65,2010-02-07
8.142857142857142,72281,32.8167,-115.65,2010-02-14
14.6,72281,32.8167,-115.65,2010-02-21
12.285714285714286,72281,32.8167,-115.65,2010-02-28
12.442857142857145,72281,32.8167,-115.65,2010-03-07
17.82857142857143,72281,32.8167,-115.65,2010-03-14
9.985714285714286,72281,32.8167,-115.65,2010-03-21
13.171428571428573,72281,32.8167,-115.65,2010-03-28
19.285714285714285,72281,32.8167,-115.65,2010-04-04
15.271428571428572,72281,32.8167,-115.65,2010-04-11
12.342857142857143,72281,32.8167,-115.65,2010-04-18
17.071428571428573,72281,32.8167,-115.65,2010-04-25
24.542857142857144,72281,32.8167,-115.65,2010-05-02
17.514285714285712,72281,32.8167,-115.65,2010-05-09
14.571428571428571,72281,32.8167,-115.65,2010-05-16
26.085714285714285,72281,32.8167,-115.65,2010-05-23
17.928571428571427,72281,32.8167,-115.65,2010-05-30
9.114285714285714,72281,32.8167,-115.65,2010-06-06
21.0,72281,32.8167,-115.65,2010-06-13
17.185714285714287,72281,32.8167,-115.65,2010-06-20
15.671428571428573,72281,32.8167,-115.65,2010-06-27
15.328571428571427,72281,32.8167,-115.65,2010-07-04
8.914285714285715,72281,32.8167,-115.65,2010-07-11
10.885714285714286,72281,32.8167,-115.65,2010-07-18
10.085714285714285,72281,32.8167,-115.65,2010-07-25
9.357142857142858,72281,32.8167,-115.65,2010-08-01
8.942857142857143,72281,32.8167,-115.65,2010-08-08
10.414285714285715,72281,32.8167,-115.65,2010-08-15
11.557142857142859,72281,32.8167,-115.65,2010-08-22
12.571428571428571,72281,32.8167,-115.65,2010-08-29
8.442857142857143,72281,32.8167,-115.65,2010-09-05
9.757142857142856,72281,32.8167,-115.65,2010-09-12
9.171428571428573,72281,32.8167,-115.65,2010-09-19
12.285714285714286,72281,32.8167,-115.65,2010-09-26
7.928571428571429,72281,32.8167,-115.65,2010-10-03
16.142857142857142,72281,32.8167,-115.65,2010-10-10
7.271428571428571,72281,32.8167,-115.65,2010-10-17
10.528571428571428,72281,32.8167,-115.65,2010-10-24
13.828571428571427,72281,32.8167,-115.65,2010-10-31
9.942857142857141,72281,32.8167,-115.65,2010-11-07
14.585714285714285,72281,32.8167,-115.65,2010-11-14
13.314285714285715,72281,32.8167,-115.65,2010-11-21
15.442857142857141,72281,32.8167,-115.65,2010-11-28
9.175,72281,32.8167,-115.65,2010-12-05
10.200000000000001,72281,32.8167,-115.65,2010-12-26
12.142857142857142,72281,32.8167,-115.65,2011-01-02
7.042857142857143,72281,32.8167,-115.65,2011-01-09
7.814285714285715,72281,32.8167,-115.65,2011-01-16
8.328571428571427,72281,32.8167,-115.65,2011-01-23
10.414285714285715,72281,32.8167,-115.65,2011-01-30
9.37142857142857,72281,32.8167,-115.65,2011-02-06
10.228571428571428,72281,32.8167,-115.65,2011-02-13
14.87142857142857,72281,32.8167,-115.65,2011-02-20
17.428571428571427,72281,32.8167,-115.65,2011-02-27
9.62857142857143,72281,32.8167,-115.65,2011-03-06
13.585714285714287,72281,32.8167,-115.65,2011-03-13
13.9,72281,32.8167,-115.65,2011-03-20
21.3,72281,32.8167,-115.65,2011-03-27
16.2,72281,32.8167,-115.65,2011-04-03
18.414285714285715,72281,32.8167,-115.65,2011-04-10
15.885714285714286,72281,32.8167,-115.65,2011-04-17
20.62857142857143,72281,32.8167,-115.65,2011-04-24
14.857142857142858,72281,32.8167,-115.65,2011-05-01
17.17142857142857,72281,32.8167,-115.65,2011-05-08
24.014285714285712,72281,32.8167,-115.65,2011-05-15
22.785714285714285,72281,32.8167,-115.65,2011-05-22
26.0,72281,32.8167,-115.65,2011-05-29
14.814285714285715,72281,32.8167,-115.65,2011-06-05
19.342857142857145,72281,32.8167,-115.65,2011-06-12
21.771428571428572,72281,32.8167,-115.65,2011-06-19
14.257142857142856,72281,32.8167,-115.65,2011-06-26
14.400000000000002,72281,32.8167,-115.65,2011-07-03
12.614285714285714,72281,32.8167,-115.65,2011-07-10
15.985714285714284,72281,32.8167,-115.65,2011-07-17
11.37142857142857,72281,32.8167,-115.65,2011-07-24
8.942857142857143,72281,32.8167,-115.65,2011-07-31
12.200000000000001,72281,32.8167,-115.65,2011-08-07
8.942857142857141,72281,32.8167,-115.65,2011-08-14
9.242857142857144,72281,32.8167,-115.65,2011-08-21
8.385714285714286,72281,32.8167,-115.65,2011-08-28
11.114285714285714,72281,32.8167,-115.65,2011-09-04
11.728571428571428,72281,32.8167,-115.65,2011-09-11
7.2,72281,32.8167,-115.65,2011-09-18
9.714285714285714,72281,32.8167,-115.65,2011-09-25
6.242857142857143,72281,32.8167,-115.65,2011-10-02
19.7,72281,32.8167,-115.65,2011-10-09
7.0,72281,32.8167,-115.65,2011-10-16
7.5,72281,32.8167,-115.65,2011-10-23
17.56,72281,32.8167,-115.65,2011-10-30
13.0,72281,32.8167,-115.65,2011-12-11
1.6666666666666667,72281,32.8167,-115.65,2012-01-01
2.5,72281,32.8167,-115.65,2012-01-08
0.9666666666666667,72281,32.8167,-115.65,2012-01-15
0.9333333333333332,72281,32.8167,-115.65,2012-01-22
8.785714285714286,72281,32.8167,-115.65,2012-01-29
7.985714285714287,72281,32.8167,-115.65,2012-02-05
13.62857142857143,72281,32.8167,-115.65,2012-02-12
18.314285714285713,72281,32.8167,-115.65,2012-02-19
9.114285714285714,72281,32.8167,-115.65,2012-02-26
14.914285714285715,72281,32.8167,-115.65,2012-03-04
13.114285714285714,72281,32.8167,-115.65,2012-03-11
17.7,72281,32.8167,-115.65,2012-03-18
9.914285714285715,72281,32.8167,-115.65,2012-03-25
15.12857142857143,72281,32.8167,-115.65,2012-04-01
11.728571428571428,72281,32.8167,-115.65,2012-04-08
19.74285714285714,72281,32.8167,-115.65,2012-04-15
8.5,72281,32.8167,-115.65,2012-04-22
15.414285714285713,72281,32.8167,-115.65,2012-04-29
13.9,72281,32.8167,-115.65,2012-05-06
12.142857142857142,72281,32.8167,-115.65,2012-05-13
14.828571428571427,72281,32.8167,-115.65,2012-05-20
20.728571428571428,72281,32.8167,-115.65,2012-05-27
13.271428571428572,72281,32.8167,-115.65,2012-06-03
14.785714285714286,72281,32.8167,-115.65,2012-06-10
10.200000000000001,72281,32.8167,-115.65,2012-06-17
20.685714285714283,72281,32.8167,-115.65,2012-06-24
16.928571428571427,72281,32.8167,-115.65,2012-07-01
11.37142857142857,72281,32.8167,-115.65,2012-07-08
10.042857142857143,72281,32.8167,-115.65,2012-07-15
11.657142857142857,72281,32.8167,-115.65,2012-07-22
13.700000000000001,72281,32.8167,-115.65,2012-07-29
8.171428571428573,72281,32.8167,-115.65,2012-08-05
9.728571428571428,72281,32.8167,-115.65,2012-08-12
11.728571428571428,72281,32.8167,-115.65,2012-08-19
8.485714285714286,72281,32.8167,-115.65,2012-08-26
9.242857142857144,72281,32.8167,-115.65,2012-09-02
9.228571428571428,72281,32.8167,-115.65,2012-09-09
7.871428571428572,72281,32.8167,-115.65,2012-09-16
8.185714285714285,72281,32.8167,-115.65,2012-09-23
9.428571428571429,72281,32.8167,-115.65,2012-09-30
11.842857142857143,72281,32.8167,-115.65,2012-10-07
14.842857142857143,72281,32.8167,-115.65,2012-10-14
9.814285714285715,72281,32.8167,-115.65,2012-10-21
12.357142857142858,72281,32.8167,-115.65,2012-10-28
6.7,72281,32.8167,-115.65,2012-11-04
14.671428571428573,72281,32.8167,-115.65,2012-11-11
8.628571428571428,72281,32.8167,-115.65,2012-11-18
